lat,lon,restoration,DHW_trend,SSTA_mean_trend,HS_trend,BAA_trend,light_trend,fishing_demersal_destructive_trend,remotness,rich,cumulative_impact_trend,SST_trend
137,191,0,0.006744856975845,0.167006994320049,0.061164691351536,0.124999999999997,NA,-422.871693696128,0.354904264211655,57,15.7797931289929,0.088490099009901
137,192,0,0.010046194904079,0.169941999870391,0.077327374582992,3.32926829268293,NA,-1545.20360650828,0.254579424858093,57,13.5136116916362,0.100349731102973
137,193,0,0.013221551803763,0.158267857409092,0.0830341406097,3.31578947368421,NA,346.12242926361,0.223611637949944,57,14.9364861481756,0.095103690058827
137,194,0,0.011555178553108,0.134104293469321,0.126472452785682,4.70689655172414,28445.3729202781,236.530936793921,0.286158263683319,57,24.4912579005663,0.08279630148501
137,195,0,0.011008654734392,0.114724567752312,0.128126497364638,5.02564102564103,2104.05177852819,-4428.46828936537,0.384627848863602,57,63.5412536220606,0.069431001462139
137,196,0,0.009035036771193,0.122134380543929,0.115829418867259,3.47033898305085,NA,-1331.00400435863,0.420971572399139,57,48.4237768868832,0.070116551135991
137,197,0,0.009444619128586,0.143205597805555,0.123355465528006,3.64830508474576,5669.15268041043,-619.499110994835,0.419483482837677,57,30.2220288085702,0.079692266283869
137,198,0,0.012221986152603,0.15452412137088,0.088770501053265,3.34090909090909,NA,-1720.93992240746,0.28346461057663,57,17.7684835902726,0.083476884398715
137,200,0,0.008980412204808,0.168881011323187,0.008664349297053,1.92857142857143,6388.25417716602,-1435.42905605102,0.130262970924377,57,13.8389741107067,0.089005008250586
137,201,0,0.006998948794088,0.16271396563636,0.055620588130964,2.06818181818182,4316.30249418809,-402.589241735732,0.109810084104538,57,33.4526163423119,0.091101295483315
137,203,0,0.018569651183015,0.133139547174598,0.120513887444086,4.93181818181818,3012.50606261436,522.995986498238,0.060012184083462,57,-26.2645649438508,0.080577252810059
137,205,0,0.00987079132116,0.12772230480021,0.071667804980561,4.38349514563107,NA,-17.3433497397519,0.118454575538635,54,-22.5931598651328,0.082088317159407
137,206,0,0.004994256034316,0.137552058700633,0.027548886975772,-0.38888888888889,1105.44640486228,4.59992834906226,0.122446201741695,54,11.4703156409691,0.082282563462339
137,207,0,-0.002285171803588,0.143749165219714,0.003711539561165,-0.482758620689656,NA,-1527.17961408884,0.216861233115196,54,9.02791632164119,0.07790663098424
137,209,0,0.000881390078066,0.150021818470327,-0.015242899440728,-0.923076923076925,NA,-842.973383358944,0.301607817411423,54,9.2613984903502,0.074559201394016
137,210,0,0.003003311131482,0.147871253776107,-0.0317825668837,2.16062349518124E-16,NA,-538.457659152217,0.365245640277863,54,5.58824616394119,0.073195229127433
137,213,0,-0.001520127776374,0.142854107889459,-0.008774630541872,-0.600000000000003,NA,-457.377338440956,0.641122937202454,53,4.17224418338938,0.092478500834296
137,214,0,-0.003807450288788,0.148516722302702,-0.00944255490863,0.279999999999997,NA,-1991.97244954422,0.7113938331604,53,4.7339597549608,0.084866328548096
137,215,0,-0.000551875542968,0.155490145891989,-0.014768636612869,-0.140000000000001,NA,-2326.55245245304,0.701683342456818,53,3.32518906727654,0.088630259623993
137,216,0,0.008044416604726,0.163992518948715,0.002250254181535,1.37704918032787,500.03256602392,-4053.37712185857,0.755031585693359,53,2.50162812487951,0.106220272265048
137,217,0,0.008177927934759,0.162179212297137,0.012155808951908,1.66463414634146,3479.984246432,-13921.5765502697,0.818623840808868,53,-8.71741412485455,0.09868073878628
137,218,0,0.005548443283497,0.156175858670657,0.00666590804281,1.73076923076923,9277.92607096481,-8201.94099003385,0.782011151313782,53,-3.94370504015772,0.089371714275211
137,434,0,0.004781893624367,0.088792613636364,-0.039984881763984,1.75,3551.37592305779,74.1944883129007,0.433199554681778,302,24.9246525917754,0.06785233428312
137,435,0,0.004181223789545,0.07552974453593,-0.043520878259165,0.304347826086954,NA,71.261902038469,0.310813456773758,302,8.45047571441686,0.050893767911789
137,438,0,0.00422377478994,0.081490727532097,-0.039400696106156,1.34042553191489,375.89181419241,44.4973003751037,0.132662653923035,301,18.9398474655044,0.039113622843546
137,439,0,0.004431196995375,0.087892647566448,-0.007395809806721,2.4,97.3293364359348,52.3882228980094,0.047650747001171,301,0.854611156751958,0.045931109839222
137,499,0,0.011782566328307,0.114470025852397,0.101685860144841,5.13333333333333,1725.68897540053,-31.9275307564929,0.097056679427624,80,17.7431580040805,0.077848549186128
137,500,0,0.013295161435022,0.092350532236645,0.094415764786038,4.43333333333333,322.144124933007,-25.6546564809494,0.049378294497728,6,54.1078199002159,0.06291769522548
137,602,0,0.011674808772847,0.123356345897406,0.096610654727349,3.33333333333333,1838.37353789389,-441.462619949255,0.203815996646881,445,11.0756790228724,0.086378869301395
137,604,0,0.013186709464371,0.136405932166712,0.097648003810339,4.23387096774193,NA,1053.15548361761,0.456021577119827,424,12.5919744626229,0.091274830274076
138,44,1,0.013948759244985,0.077542739758586,0.023677071976364,1.09565217391304,709.176946827947,-252.602291420854,0.081989489495754,58,-9.27405458590033,0.055228555910624
138,45,1,0.010528773037523,0.061126683262442,0.024421425828956,2.34172661870504,272.916510945709,199.835765571688,0.057469476014376,61,-10.389550546504,0.050111656989728
138,46,0,0.012048898676162,0.058788769638729,0.020282762871046,1.64705882352941,2759.27462566104,512.080695825045,0.194800704717636,61,-8.13735432517421,0.047978546966205
138,47,0,0.011964707735058,0.064331836568078,0.017331361964968,1.59269662921348,1984.97403584907,415.180113198613,0.375496059656143,61,-7.31173679880566,0.046348813431631
138,166,0,0.015529755938683,0.139863099248936,0.126099236848538,5.52631578947369,4742.79014769103,-65.2292474985453,0.125103071331978,25,43.2841395806884,0.065440845704004
138,177,0,0.005957761597789,0.130255022357245,0.027054691774174,2.81443298969072,NA,48.5068479707502,0.690023481845856,51,28.1339278866358,0.082334390850889
138,179,0,0.007246904792984,0.111256655565219,0.037346390168971,1.21823204419889,NA,127.456091188512,0.33287701010704,51,79.8578157968358,0.06691776750731
138,180,0,0.007275069025889,0.099035236899407,0.044505237509926,1.55940594059406,16716.4026207597,55.026430618625,0.186918437480927,51,3.23183988881761,0.059326041677148
138,187,1,0.014254037565072,0.185865455821024,0.088455392290603,4.17961165048544,261.665526200211,-123.732800477625,0.081283688545227,57,20.1592226389942,0.119183758027759
138,194,0,0.004523471420484,0.14853909353066,0.008812604911963,0.795454545454543,NA,NA,0.46662312746048,57,12.1675002204566,0.080632326385701
138,195,0,0.007188963355796,0.148193069989249,0.04448685405125,1.66463414634146,NA,-465.346258395155,0.512827217578888,57,10.8119515427649,0.082236755359827
138,196,0,0.006801959142672,0.150947061680427,0.050693399487576,1.94758064516129,NA,NA,0.587518751621246,57,11.1211773309706,0.084586416664472
138,201,0,0.00304572123664,0.170841345642132,-0.020549912248046,-3.30821917808219,NA,-2296.99452443327,0.262011229991913,57,16.0257254827075,0.091244387427838
138,202,0,0.006297119000492,0.138666228646518,0.043458684376867,1.72602739726027,NA,-85.3815994613239,0.234949812293053,57,47.1342996788133,0.075078928839121
138,203,0,0.012458296308523,0.130705194358445,0.050635483835532,2.67272727272727,NA,23.7594901422045,0.167331904172897,57,39.5392264783545,0.073686553873553
138,207,0,-0.00264495915835,0.146838634716624,0.013941549865803,0.572727272727268,1115.49568386213,1.76958062469444,0.104008994996548,54,13.452532966931,0.087569426077757
138,208,0,-0.002521531672103,0.144272753502388,-0.012100045860232,0.857142857142854,3857.58047752006,-1589.80680662327,0.112540416419506,54,10.4822149072755,0.08053772719918
138,209,0,0.000758820150555,0.144518580616789,-0.019909803720597,-3.60202429969403E-16,8274.62921042951,-236.399292087952,0.116664551198483,54,7.03711728539661,0.076992050533979
138,213,0,0.002548235582807,0.146752670718357,0.004288899059543,1.34042553191489,5174.56290263279,706.334983356637,0.457406967878342,54,5.54537277265482,0.094310635345426
138,214,0,0.0015341545386,0.152754934210526,0.013366983439234,0.575342465753422,NA,-346.245686295368,0.57212233543396,54,5.36988631609663,0.101341522547277
138,215,0,-0.001796742771942,0.163656873248723,-0.00903362807213,0.384146341463409,NA,-957.440555156815,0.511870145797729,54,5.43483136441508,0.109173639528492
138,216,0,0.004939542871911,0.169006011463722,0.016339957216086,1.37704918032787,NA,-5634.26593338577,0.568037450313568,53,1.13533814612922,0.10737639365856
138,217,0,0.006505324515879,0.170182710358544,0.032879836457525,1.37704918032787,1296.27462708552,-4012.94854578848,0.606131076812744,53,1.95810465190762,0.101747866214726
138,218,0,0.004137218123434,0.164686911582068,0.01109679082356,1.56896551724138,2167.35073443089,-3290.0140364055,0.599706947803497,53,-1.40346446895361,0.09555485991548
138,435,0,0.000470018278489,0.057114376430628,-0.059975481293135,1.06521739130435,NA,26.072618198109,0.227961868047714,302,6.44003012330804,0.030504944034533
138,439,0,0.006748253492612,0.098806581828735,0.017853797005865,2.15753424657534,205.460463600758,112.327158065927,0.054027784615755,301,23.0934759955821,0.052061258512051
138,501,0,0.018074333089286,0.082278746228629,0.060663249209074,3.26666666666667,349.722156617473,31.5705890049882,0.02901147864759,4,68.9350417425241,0.069896252143841
138,504,0,0.011224925755391,0.096458255699033,0.068579540165689,4.43814432989691,532.704979440829,128.057141330684,0.039144035428762,3,42.0265793610867,0.075112662123543
138,505,0,0.012650156415331,0.08810720452221,0.056048176774622,3.84146341463415,810.347959621685,26.6325310502266,0.0674082711339,3,18.0320209702397,0.071106094808127
139,46,0,0.007622694368854,0.066761675071256,0.028691849535984,1.54301075268817,NA,2136.83052327777,0.293852418661118,61,-8.41671614567712,0.045161862003781
139,47,0,0.00884388074792,0.061545520089139,0.025087616715363,1.76923076923077,-28724.2213325855,672.998856214453,0.423237264156342,60,-7.25613628248391,0.045789388747022
139,48,0,0.012559350243031,0.060822171582759,0.017967425452203,1.575,709.831329770051,-108.158946748717,0.509429931640625,60,-7.8867291311914,0.045274308761359
139,176,0,0.007858000628797,0.141306428684895,0.021677058446478,2.37735849056604,NA,-236.672596961793,0.779086053371429,51,41.7150347572691,0.096650473024803
139,177,0,0.007460074516035,0.130552384820622,-0.01680422937908,2.75625,NA,-251.059541342179,0.592296898365021,51,40.4699811753009,0.083569755707457
139,179,0,0.007883286868107,0.111309716854778,0.047396706535606,2.61353711790393,NA,-81.1606942754769,0.275929868221283,51,126.557287151957,0.069324448232666
139,186,0,0.018647965510343,0.195638991358836,0.114055604589585,4.38349514563107,77.6231098965706,-788.280081686527,0.113581262528896,57,17.6770779370312,0.117270788912579
139,187,0,0.014645374963797,0.201996399681689,0.091013839120227,4.38349514563107,865.841814567221,-284.655075565798,0.092199243605137,57,12.3193407469382,0.118485948259817
139,202,0,0.005100051645104,0.178937815076647,0.005906809531762,-1,NA,154.713053736675,0.416661411523819,57,17.0694765038216,0.101122076517507
139,203,0,0.006733230778162,0.15496477142389,0.032726683588054,1.52912621359223,NA,-46.4463552156932,0.310118466615677,57,27.843620072702,0.089877575395641
139,204,0,0.00937489956975,0.143120606358666,0.065322454918672,3.9095744680851,-144078.265501658,-40.0584154999325,0.212783098220825,57,45.97793863773,0.086448934536379
139,205,0,0.013487089664404,0.140741199801686,0.094149080699212,3.5,3175.02076376178,-174.110236547071,0.16534349322319,57,84.757952331015,0.085549359387962
139,206,0,0.016978386075124,0.148283978323937,0.065038983884673,3.03947368421053,NA,-142.835167787074,0.113174885511398,57,111.014545040807,0.092662901618338
139,209,0,0.011558373903172,0.140574967356028,0.045673642134964,1.79605263157894,174.268634994151,-276.199276789043,0.082606911659241,54,7.50801648446119,0.09125794104881
139,210,0,0.003978506529856,0.145428037723814,-0.002425597798039,-0.603448275862072,4314.33619737103,19.2635485925867,0.149658739566803,55,9.29510876138704,0.083852513029413
139,211,0,0.003055049885832,0.149836343799248,-0.013026847884881,-0.965517241379313,2770.85200522661,-45.2165509583476,0.136334136128426,55,7.54712791743198,0.084301387544369
139,213,0,0.002443458027754,0.145731035173865,-0.016431839166202,-1.02439024390244,10461.9760702938,-1601.18440410795,0.323900312185287,55,5.68419364545076,0.097500150231357
139,214,0,-0.001279267694072,0.153478669761486,-0.014748262417359,-2.32974204340058E-15,NA,-667.753475148882,0.371597856283188,55,5.92227189142288,0.108512840416586
139,435,0,0.001260893632882,0.096873888904083,-0.0534648530786,-0.860655737704923,NA,19.729906796524,0.206207573413849,302,10.9093562715222,0.048647084756971
139,439,0,0.00849352982775,0.113223114764307,0.03118823757897,2.48684210526315,745.560910379193,24.9956194334433,0.131622850894928,301,12.4066618039669,0.052500233958262
139,440,0,0.012898697952552,0.116024786039791,0.033337120781729,3.03092783505154,101.450426652262,-0.053972832857078,0.162551984190941,301,5.79538258888404,0.055229701510871
139,477,0,0.010742090182962,0.131354325894222,0.068782989350225,4.03846153846154,580.000724565327,39.2608955772674,0.245923697948456,109,42.8238086932912,0.175668838150654
139,478,0,0.020835577647393,0.138976324072807,0.057014684792528,5.125,890.199861692596,120.944832528183,0.205925405025482,109,35.0118536765339,0.126941641070645
139,501,0,0.016587845941122,0.086059852694834,0.060478639713663,3.58536585365854,1268.37719406029,22.4921470442688,0.086741201579571,3,26.0006480215469,0.06987809962964
139,503,0,0.014900624268069,0.089899910227379,0.085104229912973,4.43333333333333,656.399024111239,74.4996348419012,0.061028949916363,3,28.510282790623,0.074988824318284
139,504,0,0.01370844514801,0.093161939375363,0.087571212649692,5.03424657534247,1651.62209415175,116.485234245065,0.11628632992506,3,11.8771269788609,0.073679618128626
139,545,0,0.01075500975808,0.154269899241464,0.064833524112875,3.9375,-9789.70238523825,2.04576917247177,0.109449595212936,9,16.6968208443195,0.090826763264436
139,575,0,0.009642400710256,0.094378910764297,0.013833733827973,5.07203389830508,181.367511181254,90.9216018388325,0.099641628563404,5,-58.5092284493009,0.065605142878377
139,594,0,0.010896278165203,0.148342333291473,0.060761556653213,4.41304347826087,NA,-373.418444889059,0.898314416408539,356,16.8547366761825,0.0961987175954
140,49,0,0.010250720965197,0.066238214827291,0.02498764382815,1.68181818181818,-6827.72684106718,525.089131066703,0.726097881793976,60,-8.94097503265719,0.041796550770082
140,176,0,0.007631126567132,0.14944139565952,0.008715501141316,2.50833333333333,153475.350219788,-107.82190759916,0.66465950012207,51,26.6544327361528,0.108427517159519
140,177,0,0.008272749831512,0.131710840324616,-0.021881173074001,3.4125,-18410.6067304848,-77.5827149085315,0.510935246944427,51,69.3814707150844,0.087603878116343
140,186,1,0.016170259288644,0.200219493792441,0.117434162539162,3.01304347826087,814.479961706169,-825.629429670065,0.111636258661747,57,10.9481690394575,0.118348789051949
140,187,0,0.013246033002766,0.208388416352797,0.089680612980313,3.73972602739726,2684.29594724265,-90.9736193561258,0.128333151340485,57,12.2038796460784,0.1130081300813
140,204,0,0.008702717219044,0.181970296813141,0.009276528909394,1.97826086956522,-208937.411750138,-118.394542553029,0.334837526082993,57,16.476771579044,0.102838758516276
140,205,0,0.009135059291075,0.151919994730718,0.046685593258528,2.7,2583.29382308753,-81.4415350476224,0.205566108226776,57,42.6630592474625,0.089586037026246
140,206,0,0.016645330531852,0.149257583821181,0.037179872064291,4.02739726027397,430.243516535156,-123.188473545519,0.076865345239639,57,55.5111628493557,0.096894320975866
140,211,0,0.008741337054629,0.148795465281058,0.009206338897188,3.30821917808219,1550.75586085158,-241.091090677696,0.120177425444126,57,7.87860083153875,0.09719918336098
140,212,0,0.007755755916799,0.157286825497774,-0.013813842033548,0.576923076923076,31695.4411919341,-276.884336453196,0.093746438622475,57,8.471785787776,0.098023733249109
140,215,0,-0.001324758866191,0.154626084046187,-0.023626678570998,-0.190909090909092,NA,385.523481593162,0.13303105533123,55,7.01126945002726,0.114127156472433
140,435,0,0.005471659734333,0.143785597473637,-0.026305293971873,0.552631578947366,NA,6.48758662793539,0.163006097078323,302,11.7778744108533,0.074453993279918
140,439,0,0.004070767386809,0.110032153586181,0.009440983860413,-2.4925649746841E-15,NA,3.69759652936891,0.288087993860245,301,6.82095037433071,0.055700013685507
140,440,0,0.001927500015225,0.11457139217934,0.010359727773577,0.575342465753421,2170.34732646621,-0.368687759586026,0.219123244285583,301,8.75449166756954,0.056461352657005
140,441,0,0.009922361077752,0.144140352913861,0.055094069844851,2.33333333333333,332.754503456826,33.4938082643357,0.252461940050125,301,7.27041989073275,0.08723837109065
140,476,0,0.012356606124076,0.120779201114442,0.059258430610006,4.91129032258065,2014.72486862509,55.6124958804545,0.394137382507324,109,37.0617844397684,0.12465360253365
140,477,0,0.012436537271331,0.121394980184941,0.06316490863506,6.3,8696.32406498477,112.092660525571,0.334313958883286,109,31.9949708587744,0.12086609932134
140,478,0,0.018291290651129,0.089288201699401,0.05847054961072,4.89041095890411,NA,777.835703214692,0.279346883296967,109,9.93366237660844,0.061673497795994
140,506,0,0.014011451264444,0.111704868318391,0.064833979788844,4.09090909090909,465.802737733553,-8.95871286360762,0.042122345417738,4,20.3417756342318,0.080327167753661
140,546,0,0.018130917747858,0.156077883445261,0.070644804480509,3.84146341463414,1083.22411713497,4.98926507969637,0.080227106809616,225,39.7382963740076,0.095993294767289
140,580,0,0.008123896826045,0.087652691911223,0.083664829750739,4.75373134328358,2058.57979749146,23.5919509422098,0.09516217559576,15,32.1722984309902,0.052678554940692
140,582,0,0.018009783704788,0.072020794454812,0.077478856283491,6.43548387096773,1001.78121983938,20.7826657477633,0.114958524703979,48,-153.069664884042,0.065061436312295
140,604,0,0.014716675375917,0.12520459793006,0.086124581312803,3.7,29079.0622810586,465.674199138485,0.772584140300751,491,14.7298202697428,0.077339102217414
140,605,0,0.013008296973169,0.130272455280413,0.07905367756315,3.71341463414634,NA,659.200234420946,0.789477527141571,491,17.0027301768113,0.080266332371447
140,633,1,0.01000070604776,0.089837633398376,0.025684746373547,3.20121951219512,NA,-268.063133992688,4.09945631027222,0,11.6048365254215,0.073529786962623
140,651,0,0.004437445535672,0.123068659166626,0.021641758904346,1.08088235294118,NA,-266285.602677413,6.41456365585327,245,5.983979673922,0.086787330316742
141,48,0,0.007502672981057,0.07236016824085,0.030068554568858,1.99418604651163,23845.9070381185,872.072424312939,0.782138288021088,60,-14.6135700563026,0.041362785735523
141,49,1,0.007274198713038,0.067414602718341,0.025984947804631,1.9760147601476,192.689178702599,-629.937377934746,0.809057354927063,60,-25.0853191729069,0.043087078397685
141,50,0,0.009645321543251,0.071228581550146,0.030089744402867,2.66666666666667,NA,NA,0.837298393249512,59,NA,0.039133624892596
141,168,0,0.011799196200416,0.114883300721397,0.047922010961241,0.499999999999996,4437.23451304101,6.23809476457805,0.137945115566254,26,13.9347553567975,0.073574934772034
141,186,0,0.015086365594466,0.201555453151322,0.104216859749846,3.20121951219512,NA,41.5785487716139,0.236659303307533,57,13.4337021064645,0.117713802616357
141,200,1,0.008632675392976,0.209196601579967,-0.004788639365918,-0.600000000000003,7328.96660941721,9659.8507135463,0.873854458332062,60,12.1747044522401,0.101508887089212
141,201,0,0.00804711878275,0.208586895827221,0.026564820550327,1.35,1901.89976109273,-5640.38034902897,0.790840148925781,58,13.7541868985211,0.104422604422604
141,205,0,0.012548541053561,0.208979832180186,0.036172487526728,1.00961538461538,5060.70026223209,17.4823940213498,0.234482452273369,57,10.4546256169353,0.115431410321403
141,206,0,0.004893924783028,0.239421531869309,0.018775577922796,0.95454545454545,4994.00342115291,57.0624528522804,0.212103351950645,57,8.1943956970397,0.153919304442331
141,207,0,0.006890475951139,0.235777613594385,0.029110921411466,-0.954545454545458,-52666.5734745297,-2882.62658500361,0.23888735473156,57,10.6588024445765,0.155113709366569
141,208,0,0.006569935068179,0.208895219279101,-0.019934830984423,0.381818181818177,3208.94025937472,-1623.38667439525,0.162033453583717,57,9.58037907633896,0.118983234180639
141,209,0,0.011760345048231,0.182379419211653,-0.005917698470503,1.79605263157895,1244.97091043667,-5318.98131399324,0.106389567255974,57,10.9770991410685,0.095435236518108
141,210,0,0.010737447164482,0.181877789086354,0.035113308904621,1.90909090909091,793.525869176159,-5157.66380402301,0.129557803273201,57,8.56197259904793,0.099219700765982
141,211,0,0.004234893354711,0.173650756282738,0.031886054572927,-0.138157894736845,NA,-733.336835686709,0.159701853990555,57,8.14332567550322,0.098821296132792
141,214,0,0.010274396431807,0.179841758506232,-0.024373405372955,-3.03333333333334,43906.2719920068,94.656963056232,0.126447856426239,57,9.10464860485546,0.129858999170581
141,215,0,0.011934210414849,0.165595168517436,-0.002060784042917,0.807692307692301,1039.57157092283,117.423780094907,0.057242963463068,57,17.9586911495929,0.127452412248672
141,216,0,0.00629556373578,0.163543465073958,-0.009908932194593,0.143835616438355,1883.67280881148,-89.0478120415077,0.058070555329323,55,9.27140543559381,0.118626875233569
141,217,0,0.007699834752405,0.15597807797702,0.011377453534827,2.4,1702.5031609291,2.94195902734619,0.088714748620987,55,9.13822092695263,0.109840810419681
141,218,0,0.00710533508901,0.151692442995345,0.040970578404153,1.7319587628866,-8679.78616018732,-184.343988221901,0.07335440069437,55,4.10133560777848,0.113470873786407
141,219,1,0.009175646772651,0.157414353588397,0.052033513501054,3.57692307692308,622.374742858334,-484.525159314855,0.04222234338522,57,5.64899596313463,0.113147559379091
141,220,0,0.006491643823251,0.168661569861971,0.061616773795025,2.77586206896552,2575.45477306517,-168.438653750466,0.087291873991489,57,7.12113712769011,0.118345504208707
141,221,0,0.00369449491624,0.17865457451614,0.04295955916231,0.622881355932202,11845.1591356553,-1006.5882746337,0.166098907589912,57,6.5247258071331,0.113670173201572
141,435,0,0.006923554771885,0.154018874373386,0.008519390621011,-0.552631578947372,850.09472932714,0.484320063547225,0.081737212836742,301,15.6963975065049,0.07950170698046
141,440,0,-0.006577826309219,0.133756261283023,-0.005327217752268,3.4125,NA,79.5715211384178,0.356383383274078,300,5.7224541750816,0.059968847352025
141,441,0,0.005267525787811,0.150592622031045,0.028137887831277,3.6,7872.75278137995,15.7712158219392,0.26411697268486,302,6.91939005214538,0.088400633412512
141,442,0,0.013101193937692,0.169632643370529,0.055269373523788,3.92,2324.12561214016,-20.8180356656411,0.189756453037262,302,-10.2231934431331,0.099654161341253
141,506,0,0.016360651279244,0.119380311563982,0.06360726539658,5.25,429.206846580665,5.74074195430303,0.04042062908411,4,43.7598084198522,0.081441909330585
141,546,0,0.015440745858104,0.174915423186129,0.083363288270689,4.8695652173913,1099.47957829034,-24.1807894394352,0.170916572213173,227,18.4465895086286,0.101643598615917
141,547,0,0.01495450174333,0.172349657062739,0.068579328589528,4.93043478260869,865.285657600728,0.719401957786918,0.140034779906273,227,63.321989725908,0.101728686857582
141,578,0,0.010352853815068,0.073383078513203,0.053757706999595,5.06115107913669,213.993922721939,50.2993570750989,0.157525584101677,13,24.660535526677,0.045174877276469
141,579,0,0.008709210193797,0.073980186208632,0.069063169993148,4.93181818181818,181.840598687324,-4.25655540328625,0.069255821406841,13,52.5621533284196,0.045942427391688
141,580,0,0.007740735179394,0.079155315677413,0.072211979590962,4.265625,71.1668818683022,8.40647430765938,0.053378362208605,13,67.441302670981,0.049284308313399
141,582,0,0.016202016819366,0.078749012675368,0.107850917307796,5.85576923076922,233.049908846053,-3.32885555668255,0.03925446793437,49,14.7245051014135,0.066957608345798
141,583,0,0.014104475848246,0.138214613865773,0.057619816908993,6.14634146341463,589.690483899244,5.26953151477941,0.142364621162415,49,31.489191902681,0.099422665253963
141,604,0,0.012121291741449,0.14788903337668,0.080185999269969,3.55035971223021,NA,-11.302156158264,0.597772061824799,517,15.1517773514641,0.086318619453573
141,605,0,0.010656233774524,0.139855047030745,0.075215115229557,4.18478260869565,NA,294.906067628289,0.600614964962006,505,20.5739856518361,0.082657165032103
142,49,0,0.006696832347067,0.066977790709925,0.033003834631635,2.05350553505535,783.6504917123,107.542827269969,0.881047308444977,59,-13.115959458727,0.04163967611336
142,168,1,0.010669013852962,0.115464348478903,0.014654298128902,1.21153846153845,123.914796878295,-42.4690122005525,0.050201583653688,26,17.4688514658022,0.076221655385728
142,169,0,0.012153204796779,0.116338931555406,0.020407416889149,3.27049180327869,NA,-255.531033447598,0.158315449953079,26,15.8791921997752,0.083977769427029
142,176,0,0.008262860826564,0.145739240566827,0.076514857154543,3.14438502673797,62.3025163775018,-227.828965696596,0.294446408748627,51,56.6850686360041,0.093627632826348
142,185,0,0.011369083697572,0.186964393851348,0.128517698128354,5.63602941176471,NA,-38.9653396645453,0.464521408081055,57,25.3229308080638,0.118989118989118
142,186,0,0.014873982682891,0.208043150051137,0.087167221731664,3.20121951219512,NA,-374.101101019576,0.384583622217178,57,13.9435864308,0.126501275214465
142,198,0,0.011596717829519,0.207358262967431,0.001958778802733,1.2,355.032769558859,-13628.2824928286,1.1963996887207,60,10.4694479508387,0.097706879361914
142,215,0,0.019347532235046,0.201382118483684,0.112466828198915,3.92,892.146705667602,75.2017453152604,0.05707074329257,57,14.8612442656202,0.14729030213395
142,221,0,0.007587462666372,0.165915513434436,0.068843375878104,2.30487804878048,1100.53147863029,-377.20919515373,0.123036898672581,57,5.83965396551377,0.123933964478523
142,222,0,0.005889851292941,0.171906057118946,0.058462317180382,1.83495145631068,1385.46854638742,-1127.05334047715,0.155678510665894,57,9.84025376584136,0.127720972506248
142,223,0,0.004008181074734,0.180767850291471,0.048089505365088,0.289655172413791,NA,-299.410606037223,0.182430684566498,57,9.16295816557231,0.124539231174302
142,435,0,0.009658792707929,0.153132841537272,0.046767642257905,0.640243902439019,806.924305863347,13.0489356650872,0.109663337469101,300,16.2131519426283,0.075496085927544
142,436,0,0.010577693894697,0.17129916382781,0.014897901805271,-0.552631578947372,NA,18.5752306522938,0.180917248129845,300,9.35190192845491,0.080307001123175
142,437,0,0.00926243469439,0.166017106383972,0.018794872635479,2.1,NA,31.4852298316499,0.36973363161087,300,-2.64458125689468,0.076861798980335
142,441,0,-0.005191491707568,0.154341095706017,0.001410111675809,1.55555555555555,NA,43.7698411320983,0.381910443305969,305,2.12832801403211,0.08087901193771
142,442,0,0.00920320528538,0.16525977562357,0.041351266601704,1.72602739726027,1999.28905615886,41.3985800638771,0.203391075134277,304,-8.70080302124097,0.095679245283019
142,443,0,0.011288264814981,0.179336628424098,0.054214214790405,2.38,95.9155519655119,18.8806105555095,0.146098867058754,304,-11.3653170290843,0.098906192065256
142,476,0,0.049960600993094,-0.018839752316543,0.060275286891177,3.11111111111111,NA,-191.567573925316,0.382244914770126,106,17.0503003441472,0.020877090872282
142,506,0,0.015470526066107,0.119846090007167,0.057349446557209,4.21875,155.110395781797,-17.1731627855821,0.063964553177357,4,33.56756714892,0.078003308611684
142,547,0,0.017459194333703,0.183905059567021,0.062180595291116,4.8695652173913,2293.41791986726,-1.11863315084439,0.126592114567757,230,38.7288128736897,0.113083678122096
142,548,0,0.01609694947334,0.177312395227295,0.070968606693892,5.19101123595505,738.412999426226,-1.26141221244709,0.08051747828722,230,74.9924876819209,0.109148042871672
142,572,0,0.015179604686108,0.123183027154079,0.053075847825813,6.91463414634146,598.654330577637,NA,0.048306759446859,5,53.8562124625333,0.064768705565473
142,578,0,0.009459380216273,0.085512499153174,0.053866366366366,4.34318181818182,383.071790618195,34.0530727818795,0.051447901874781,27,38.2084822309471,0.047296454571115
142,582,0,0.010956740141217,0.127100170140366,0.072936508520199,4.54054054054054,81.3715353872992,50.4239609729337,0.073555998504162,50,46.2124646292549,0.096036063453417
142,603,0,0.010092035683197,0.125050751116525,0.083421854866589,3.4789156626506,-179183.986363168,-76.5471192670236,0.340606451034546,534,11.7083207785678,0.073135755258127
142,604,0,0.015531416738665,0.150890032277652,0.110119353498161,3.39705882352941,-185732.993053511,-76.0150709397943,0.409782528877258,526,13.9897967451256,0.086751922616065
142,605,0,0.011979383492893,0.145556432088354,0.082053410625844,3.87898089171974,NA,834.366722411629,0.410998493432999,522,15.4369655186981,0.085160665977522
142,694,0,0.009593176003599,0.161557175053184,0.050418247252213,3.34090909090909,4476.91479727992,NA,11.8665294647217,4,10.6454259195081,-0.009469929897922
